trans_date,first,last,merchant,category,amount,city,state,is_fraud,email
09/25/2026 12:37,Neha,Verma,Big Bazaar,transport,18362.77,Mumbai,DL,0,neha.verma@mail.com
11/23/2026 08:35,Ishaan,Kapoor,Big Bazaar,travel,43521.31,Mumbai,MH,0,ishaan.kapoor@mail.com
11/07/2026 11:57,Aditya,Das,Swiggy,food,77799.99,Hyderabad,MH,0,aditya.das@mail.com
05/17/2026 19:37,Kavya,Kapoor,Big Bazaar,grocery,42733.34,Chennai,GJ,1,kavya.kapoor@mail.com
07/27/2026 19:04,Aditya,Mehta,Pizza Hut,food,29640.96,Chennai,KA,0,aditya.mehta@mail.com
04/20/2026 07:05,Aditya,Nair,Nike,transport,32941.51,Hyderabad,WB,0,aditya.nair@mail.com
04/20/2026 03:55,Aditya,Patel,Uber,grocery,27705.56,Kolkata,WB,0,aditya.patel@mail.com
06/12/2026 05:19,Neha,Gupta,Uber,food,72564.11,Chennai,TS,0,neha.gupta@mail.com
06/24/2026 16:50,Kavya,Singh,Air India,shopping,27236.57,Mumbai,DL,0,kavya.singh@mail.com
10/21/2026 21:31,Rohan,Sharma,Pizza Hut,electronics,71111.53,Hyderabad,WB,0,rohan.sharma@mail.com
11/16/2026 20:06,Arjun,Nair,Ola,transport,9651.44,Hyderabad,TS,0,arjun.nair@mail.com
08/02/2026 20:09,Ananya,Singh,Apple Store,shopping,28583.57,Ahmedabad,KA,0,ananya.singh@mail.com
06/09/2026 09:57,Riya,Das,Amazon,food,26016.03,Chennai,WB,0,riya.das@mail.com
05/13/2026 17:57,Neha,Nair,Nike,food,25030.16,Pune,WB,1,neha.nair@mail.com
11/10/2026 16:47,Aarav,Singh,Myntra,food,52622.32,Hyderabad,GJ,0,aarav.singh@mail.com
02/19/2026 01:12,Arjun,Singh,Nike,transport,27766.54,Bangalore,TS,0,arjun.singh@mail.com
10/21/2026 17:22,Ananya,Das,Myntra,electronics,31598.52,Kolkata,KA,0,ananya.das@mail.com
02/01/2026 03:39,Rohan,Singh,Amazon,electronics,26974.23,Mumbai,TN,0,rohan.singh@mail.com
03/11/2026 10:45,Arjun,Nair,Myntra,electronics,41866.59,Ahmedabad,TS,0,arjun.nair@mail.com
12/14/2026 18:58,Kavya,Kapoor,Dominos,transport,24807.03,Ahmedabad,GJ,0,kavya.kapoor@mail.com
10/11/2026 08:18,Aditya,Singh,Zomato,transport,26997.1,Mumbai,GJ,0,aditya.singh@mail.com
07/22/2026 11:13,Kavya,Das,Croma,shopping,59385.71,Chennai,GJ,0,kavya.das@mail.com
12/02/2026 07:27,Aarav,Kapoor,Apple Store,travel,67063.11,Ahmedabad,KA,1,aarav.kapoor@mail.com
05/24/2026 19:36,Aditya,Sharma,Swiggy,electronics,51491.84,Delhi,KA,0,aditya.sharma@mail.com
12/15/2026 23:12,Neha,Reddy,Pizza Hut,electronics,33042.49,Hyderabad,TS,1,neha.reddy@mail.com
10/01/2026 06:15,Ananya,Sharma,Nike,travel,38462.23,Pune,WB,0,ananya.sharma@mail.com
10/09/2026 11:26,Neha,Sharma,Swiggy,shopping,67076.61,Delhi,TS,0,neha.sharma@mail.com
06/17/2026 22:32,Kavya,Kapoor,Big Bazaar,shopping,44275.79,Mumbai,DL,0,kavya.kapoor@mail.com
05/03/2026 15:35,Riya,Singh,Flipkart,electronics,57925.81,Delhi,DL,0,riya.singh@mail.com
09/09/2026 02:30,Ananya,Mehta,Ola,food,55136.15,Bangalore,KA,1,ananya.mehta@mail.com
11/10/2026 12:11,Rohan,Nair,Zomato,transport,34004.13,Bangalore,MH,0,rohan.nair@mail.com
01/27/2026 22:37,Kavya,Verma,Flipkart,grocery,36379.45,Ahmedabad,DL,0,kavya.verma@mail.com
02/19/2026 13:52,Ananya,Reddy,Pizza Hut,grocery,11614.35,Bangalore,GJ,0,ananya.reddy@mail.com
02/09/2026 06:50,Riya,Mehta,Swiggy,grocery,68156.04,Bangalore,DL,0,riya.mehta@mail.com
01/05/2026 08:04,Kavya,Nair,Big Bazaar,travel,52889.57,Pune,KA,0,kavya.nair@mail.com
01/27/2026 17:09,Riya,Patel,Reliance Store,transport,1813.53,Delhi,TN,0,riya.patel@mail.com
01/28/2026 04:22,Arjun,Mehta,Apple Store,transport,29049.74,Ahmedabad,TN,0,arjun.mehta@mail.com
05/24/2026 06:03,Aarav,Verma,Nike,electronics,51394.92,Bangalore,TN,0,aarav.verma@mail.com
10/14/2026 00:12,Aarav,Nair,Apple Store,grocery,68510.28,Pune,DL,1,aarav.nair@mail.com
07/09/2026 16:53,Ishaan,Singh,Ola,electronics,56323.85,Pune,DL,0,ishaan.singh@mail.com
06/04/2026 02:11,Rohan,Reddy,Nike,transport,14067.88,Ahmedabad,TS,0,rohan.reddy@mail.com
12/16/2026 21:26,Rohan,Kapoor,Big Bazaar,grocery,70427.36,Chennai,TS,0,rohan.kapoor@mail.com
11/28/2026 19:43,Ananya,Singh,Flipkart,shopping,46087.8,Bangalore,KA,0,ananya.singh@mail.com
12/25/2026 08:02,Neha,Sharma,Reliance Store,food,1876.3,Pune,TN,0,neha.sharma@mail.com
01/19/2026 23:57,Ishaan,Kapoor,Apple Store,grocery,54072.76,Ahmedabad,TS,1,ishaan.kapoor@mail.com
03/25/2026 10:10,Ishaan,Nair,Zomato,grocery,78648.29,Ahmedabad,TS,1,ishaan.nair@mail.com
07/28/2026 17:46,Riya,Patel,Reliance Store,travel,41598.2,Ahmedabad,WB,0,riya.patel@mail.com
12/19/2026 12:09,Aarav,Verma,Amazon,electronics,73656.79,Mumbai,WB,0,aarav.verma@mail.com
09/27/2026 11:39,Arjun,Nair,Big Bazaar,grocery,59263.96,Mumbai,MH,0,arjun.nair@mail.com
03/28/2026 23:46,Arjun,Nair,IRCTC,food,74333.43,Ahmedabad,TN,0,arjun.nair@mail.com
12/27/2026 04:50,Kavya,Nair,Pizza Hut,grocery,28734.45,Kolkata,GJ,0,kavya.nair@mail.com
05/24/2026 13:04,Kavya,Das,Reliance Store,food,54585.32,Chennai,MH,0,kavya.das@mail.com
05/19/2026 04:29,Arjun,Sharma,Starbucks,food,37040.46,Kolkata,TN,0,arjun.sharma@mail.com
12/09/2026 15:08,Arjun,Sharma,Swiggy,electronics,10985.74,Bangalore,WB,0,arjun.sharma@mail.com
11/27/2026 14:13,Rohan,Kapoor,Myntra,grocery,15885.32,Ahmedabad,KA,0,rohan.kapoor@mail.com
07/15/2026 20:58,Aditya,Das,Flipkart,food,13033.69,Mumbai,WB,0,aditya.das@mail.com
07/06/2026 04:40,Aditya,Das,Pizza Hut,electronics,49538.76,Kolkata,TS,1,aditya.das@mail.com
06/28/2026 11:20,Aditya,Verma,Swiggy,transport,21830.14,Chennai,TS,0,aditya.verma@mail.com
08/28/2026 19:53,Aditya,Reddy,Croma,food,63000.39,Pune,MH,0,aditya.reddy@mail.com
03/20/2026 08:52,Kavya,Nair,Pizza Hut,electronics,64771.51,Delhi,WB,0,kavya.nair@mail.com
04/13/2026 05:34,Kavya,Mehta,Swiggy,travel,30267.1,Mumbai,DL,0,kavya.mehta@mail.com
11/09/2026 19:36,Arjun,Patel,Nike,grocery,38747.92,Mumbai,WB,0,arjun.patel@mail.com
11/02/2026 02:10,Riya,Mehta,Croma,electronics,54369.42,Hyderabad,DL,1,riya.mehta@mail.com
12/15/2026 22:21,Aditya,Mehta,Swiggy,travel,74845.21,Kolkata,GJ,0,aditya.mehta@mail.com
10/27/2026 23:35,Kavya,Gupta,Reliance Store,grocery,78104.78,Delhi,MH,0,kavya.gupta@mail.com
02/06/2026 08:25,Aditya,Singh,Apple Store,travel,14141.73,Kolkata,WB,0,aditya.singh@mail.com
01/10/2026 19:38,Riya,Nair,Reliance Store,food,65534.23,Kolkata,DL,0,riya.nair@mail.com
05/04/2026 08:45,Rohan,Kapoor,Dominos,grocery,61415.33,Mumbai,WB,0,rohan.kapoor@mail.com
07/05/2026 02:37,Ishaan,Kapoor,Ola,transport,14946.14,Ahmedabad,GJ,0,ishaan.kapoor@mail.com
04/13/2026 00:20,Aarav,Sharma,Swiggy,food,30902.01,Chennai,MH,0,aarav.sharma@mail.com
02/07/2026 23:52,Aarav,Singh,Zomato,travel,63168.3,Bangalore,MH,0,aarav.singh@mail.com
04/16/2026 04:29,Aditya,Das,Apple Store,shopping,6910.23,Ahmedabad,KA,0,aditya.das@mail.com
11/19/2026 10:07,Rohan,Gupta,Croma,travel,19337.07,Mumbai,WB,0,rohan.gupta@mail.com
06/08/2026 22:40,Kavya,Patel,Big Bazaar,electronics,9278.15,Chennai,TS,0,kavya.patel@mail.com
03/03/2026 23:47,Neha,Verma,Croma,travel,11277.85,Pune,TS,0,neha.verma@mail.com
09/21/2026 21:24,Rohan,Kapoor,Ola,grocery,42360.8,Bangalore,TS,0,rohan.kapoor@mail.com
01/06/2026 01:05,Arjun,Patel,Amazon,grocery,1118.36,Kolkata,TN,0,arjun.patel@mail.com
05/10/2026 08:12,Neha,Gupta,Croma,shopping,370.41,Kolkata,GJ,0,neha.gupta@mail.com
12/16/2026 14:22,Kavya,Patel,Reliance Store,grocery,40765.23,Kolkata,GJ,0,kavya.patel@mail.com
04/26/2026 08:08,Ananya,Sharma,Apple Store,food,32828.06,Hyderabad,GJ,0,ananya.sharma@mail.com
05/18/2026 02:29,Ishaan,Nair,Ola,food,32679.86,Kolkata,WB,0,ishaan.nair@mail.com
11/18/2026 07:24,Kavya,Gupta,Air India,shopping,34353.06,Kolkata,KA,0,kavya.gupta@mail.com
05/10/2026 13:28,Aarav,Patel,Zomato,food,10032.6,Delhi,MH,0,aarav.patel@mail.com
10/21/2026 11:44,Arjun,Nair,Air India,electronics,50692.01,Bangalore,TS,0,arjun.nair@mail.com
09/08/2026 00:07,Aarav,Nair,Apple Store,food,41203.19,Mumbai,TS,1,aarav.nair@mail.com
10/27/2026 09:26,Meera,Singh,Big Bazaar,shopping,52927.69,Ahmedabad,GJ,0,meera.singh@mail.com
09/08/2026 19:29,Neha,Kapoor,Nike,transport,79594.97,Hyderabad,TN,0,neha.kapoor@mail.com
11/03/2026 19:36,Rohan,Nair,Big Bazaar,transport,72456.47,Hyderabad,GJ,0,rohan.nair@mail.com
12/26/2026 05:27,Kavya,Gupta,Myntra,food,8029.03,Hyderabad,KA,0,kavya.gupta@mail.com
06/21/2026 00:59,Meera,Verma,Starbucks,electronics,68533.27,Chennai,DL,1,meera.verma@mail.com
09/18/2026 20:51,Neha,Sharma,Uber,travel,69464.32,Ahmedabad,KA,0,neha.sharma@mail.com
12/19/2026 07:12,Rohan,Patel,Nike,electronics,4542.74,Mumbai,TN,0,rohan.patel@mail.com
12/23/2026 04:34,Meera,Nair,Apple Store,shopping,10757.15,Mumbai,KA,0,meera.nair@mail.com
08/12/2026 15:55,Arjun,Gupta,IRCTC,shopping,75184.18,Bangalore,DL,0,arjun.gupta@mail.com
01/03/2026 19:33,Kavya,Mehta,Nike,shopping,5930.55,Chennai,TS,0,kavya.mehta@mail.com
03/18/2026 14:22,Ishaan,Reddy,Air India,travel,59033.65,Pune,TS,0,ishaan.reddy@mail.com
10/07/2026 15:50,Neha,Gupta,Zomato,electronics,15449.71,Ahmedabad,TN,0,neha.gupta@mail.com
02/23/2026 10:22,Riya,Patel,Dominos,electronics,10372.08,Hyderabad,DL,0,riya.patel@mail.com
03/08/2026 21:13,Meera,Singh,Nike,grocery,41523.83,Hyderabad,GJ,0,meera.singh@mail.com
01/13/2026 03:46,Riya,Sharma,Zomato,electronics,51131.56,Chennai,TS,1,riya.sharma@mail.com
04/09/2026 23:27,Kavya,Sharma,Nike,shopping,21121.32,Bangalore,WB,0,kavya.sharma@mail.com
07/28/2026 02:39,Ananya,Gupta,Air India,transport,14130.46,Ahmedabad,KA,0,ananya.gupta@mail.com
02/09/2026 20:07,Aarav,Patel,Air India,shopping,64698.28,Hyderabad,MH,0,aarav.patel@mail.com
01/12/2026 17:34,Riya,Reddy,Nike,food,11548.9,Chennai,KA,0,riya.reddy@mail.com
02/01/2026 04:33,Riya,Sharma,Croma,food,12146.94,Delhi,TN,1,riya.sharma@mail.com
08/19/2026 14:44,Ananya,Kapoor,Air India,food,52476.4,Kolkata,TS,0,ananya.kapoor@mail.com
09/05/2026 22:54,Aarav,Mehta,Big Bazaar,grocery,40955.3,Hyderabad,TN,0,aarav.mehta@mail.com
09/05/2026 15:55,Meera,Gupta,Myntra,food,51046.82,Delhi,MH,0,meera.gupta@mail.com
06/03/2026 20:50,Kavya,Mehta,Pizza Hut,electronics,68621.51,Mumbai,GJ,0,kavya.mehta@mail.com
08/02/2026 03:45,Neha,Kapoor,Reliance Store,travel,75095.54,Bangalore,DL,1,neha.kapoor@mail.com
06/12/2026 10:02,Aarav,Gupta,Swiggy,food,42812.47,Delhi,TS,0,aarav.gupta@mail.com
08/25/2026 06:00,Meera,Sharma,Swiggy,transport,44639.21,Bangalore,MH,0,meera.sharma@mail.com
06/04/2026 07:31,Meera,Mehta,Air India,transport,3498.11,Mumbai,DL,0,meera.mehta@mail.com
01/25/2026 02:27,Ananya,Reddy,Zomato,transport,61930.07,Kolkata,KA,1,ananya.reddy@mail.com
11/15/2026 14:00,Meera,Verma,Apple Store,food,67004.4,Hyderabad,MH,1,meera.verma@mail.com
12/01/2026 14:48,Aarav,Gupta,Starbucks,travel,7530.39,Mumbai,TN,1,aarav.gupta@mail.com
05/09/2026 22:27,Ishaan,Das,Air India,travel,44111.12,Chennai,MH,0,ishaan.das@mail.com
09/10/2026 10:03,Aarav,Sharma,Starbucks,electronics,39275.89,Chennai,MH,0,aarav.sharma@mail.com
02/13/2026 07:04,Kavya,Reddy,IRCTC,grocery,71507.62,Kolkata,TN,0,kavya.reddy@mail.com
04/28/2026 12:06,Kavya,Verma,Uber,transport,35476.05,Ahmedabad,DL,0,kavya.verma@mail.com
02/12/2026 02:40,Rohan,Reddy,Dominos,shopping,55333.95,Chennai,TN,1,rohan.reddy@mail.com
07/04/2026 03:23,Ananya,Singh,Swiggy,electronics,6783.17,Bangalore,DL,0,ananya.singh@mail.com
02/01/2026 21:55,Aarav,Verma,IRCTC,electronics,36307.48,Bangalore,MH,0,aarav.verma@mail.com
11/27/2026 17:14,Kavya,Singh,Reliance Store,transport,73189.11,Delhi,TN,0,kavya.singh@mail.com
01/23/2026 13:43,Aditya,Gupta,Zomato,grocery,9464.63,Pune,KA,0,aditya.gupta@mail.com
09/01/2026 12:42,Ishaan,Nair,Croma,food,71738.79,Hyderabad,KA,0,ishaan.nair@mail.com
12/10/2026 02:37,Arjun,Das,Reliance Store,travel,61659.06,Bangalore,KA,1,arjun.das@mail.com
05/21/2026 18:03,Arjun,Singh,Zomato,electronics,33453.87,Kolkata,MH,0,arjun.singh@mail.com
03/04/2026 07:52,Ishaan,Mehta,Reliance Store,travel,57113.22,Hyderabad,MH,0,ishaan.mehta@mail.com
11/22/2026 11:04,Rohan,Gupta,Reliance Store,shopping,26640.31,Ahmedabad,MH,0,rohan.gupta@mail.com
08/05/2026 16:16,Ishaan,Mehta,Big Bazaar,shopping,65252.16,Chennai,TN,0,ishaan.mehta@mail.com
07/12/2026 12:19,Aditya,Nair,Starbucks,transport,37422.01,Mumbai,TN,0,aditya.nair@mail.com
06/06/2026 16:51,Aarav,Sharma,Reliance Store,travel,45993.3,Hyderabad,TN,0,aarav.sharma@mail.com
12/23/2026 23:10,Rohan,Nair,Starbucks,grocery,64328.89,Ahmedabad,GJ,0,rohan.nair@mail.com
11/27/2026 09:57,Meera,Kapoor,Apple Store,shopping,10917.67,Kolkata,TS,0,meera.kapoor@mail.com
06/25/2026 05:21,Kavya,Das,Ola,electronics,48300.1,Chennai,KA,0,kavya.das@mail.com
12/01/2026 22:23,Riya,Singh,Big Bazaar,grocery,53158.51,Hyderabad,WB,0,riya.singh@mail.com
01/18/2026 22:01,Neha,Reddy,Flipkart,food,65872.5,Bangalore,GJ,0,neha.reddy@mail.com
12/21/2026 05:13,Riya,Gupta,Ola,transport,38347.8,Delhi,TN,0,riya.gupta@mail.com
03/26/2026 18:31,Ananya,Patel,Uber,electronics,33848.07,Mumbai,WB,0,ananya.patel@mail.com
05/27/2026 00:42,Meera,Patel,Pizza Hut,food,59343.12,Kolkata,GJ,1,meera.patel@mail.com
11/24/2026 17:29,Meera,Patel,Pizza Hut,travel,13663.55,Delhi,GJ,0,meera.patel@mail.com
05/17/2026 14:59,Aditya,Sharma,Starbucks,grocery,6871.6,Ahmedabad,TN,0,aditya.sharma@mail.com
02/26/2026 01:36,Arjun,Kapoor,Swiggy,electronics,61687.86,Delhi,MH,1,arjun.kapoor@mail.com
12/27/2026 18:18,Rohan,Sharma,Big Bazaar,electronics,47091.7,Chennai,TS,0,rohan.sharma@mail.com
02/08/2026 22:21,Kavya,Nair,IRCTC,travel,8577.55,Kolkata,TS,0,kavya.nair@mail.com
05/24/2026 16:25,Riya,Nair,Flipkart,food,30235.92,Mumbai,TS,0,riya.nair@mail.com
02/14/2026 20:15,Riya,Gupta,Ola,food,57196.83,Pune,TS,0,riya.gupta@mail.com
02/17/2026 01:10,Kavya,Singh,Myntra,transport,62213.02,Delhi,MH,1,kavya.singh@mail.com
03/17/2026 17:09,Kavya,Das,Flipkart,grocery,73226.38,Chennai,GJ,0,kavya.das@mail.com
11/26/2026 09:06,Aarav,Nair,Pizza Hut,shopping,1906.69,Delhi,KA,0,aarav.nair@mail.com
01/05/2026 14:53,Ananya,Nair,Big Bazaar,food,33647.01,Kolkata,WB,0,ananya.nair@mail.com
02/01/2026 07:56,Ishaan,Nair,Air India,shopping,6805.73,Hyderabad,GJ,0,ishaan.nair@mail.com
03/06/2026 02:43,Meera,Patel,Starbucks,food,42093.62,Pune,TS,1,meera.patel@mail.com
10/10/2026 19:06,Riya,Gupta,Nike,electronics,73414.78,Chennai,TN,0,riya.gupta@mail.com
04/12/2026 02:28,Ishaan,Mehta,Nike,grocery,28161.39,Pune,TN,0,ishaan.mehta@mail.com
03/13/2026 13:47,Aarav,Nair,Flipkart,electronics,62897.15,Pune,TN,0,aarav.nair@mail.com
05/03/2026 03:08,Ishaan,Verma,Myntra,transport,30762.7,Bangalore,DL,1,ishaan.verma@mail.com
01/19/2026 18:16,Arjun,Singh,Croma,food,63141.22,Ahmedabad,WB,0,arjun.singh@mail.com
09/22/2026 19:36,Arjun,Kapoor,Pizza Hut,travel,71617.1,Chennai,GJ,0,arjun.kapoor@mail.com
06/19/2026 06:44,Arjun,Verma,Flipkart,electronics,45284.37,Chennai,GJ,0,arjun.verma@mail.com
01/06/2026 12:02,Aditya,Mehta,Uber,transport,26132.97,Kolkata,WB,0,aditya.mehta@mail.com
01/19/2026 16:08,Riya,Patel,Apple Store,shopping,62274.26,Delhi,TN,1,riya.patel@mail.com
03/25/2026 10:24,Ishaan,Singh,Air India,food,37781.72,Mumbai,DL,0,ishaan.singh@mail.com
04/24/2026 05:09,Arjun,Reddy,Myntra,shopping,18036.75,Kolkata,DL,0,arjun.reddy@mail.com
10/17/2026 10:38,Rohan,Patel,Ola,grocery,4956.21,Bangalore,WB,0,rohan.patel@mail.com
09/13/2026 18:46,Kavya,Mehta,Zomato,food,1833.91,Mumbai,WB,0,kavya.mehta@mail.com
04/07/2026 22:30,Aditya,Mehta,Pizza Hut,electronics,44246.25,Hyderabad,WB,0,aditya.mehta@mail.com
07/13/2026 17:54,Ananya,Reddy,Dominos,travel,79156.54,Delhi,DL,0,ananya.reddy@mail.com
03/05/2026 00:26,Aditya,Singh,Nike,shopping,13373.2,Bangalore,TN,0,aditya.singh@mail.com
02/15/2026 10:45,Riya,Patel,Myntra,shopping,13930.56,Delhi,WB,0,riya.patel@mail.com
06/18/2026 10:42,Kavya,Verma,Reliance Store,travel,76540.85,Chennai,WB,0,kavya.verma@mail.com
08/08/2026 11:12,Ananya,Reddy,Swiggy,food,42827.51,Pune,TS,0,ananya.reddy@mail.com
09/10/2026 07:36,Ishaan,Mehta,Amazon,electronics,54293.14,Mumbai,KA,0,ishaan.mehta@mail.com
07/01/2026 05:25,Aarav,Singh,Reliance Store,grocery,16031.6,Bangalore,GJ,0,aarav.singh@mail.com
05/08/2026 09:47,Rohan,Singh,Dominos,travel,59048.28,Hyderabad,KA,0,rohan.singh@mail.com
01/06/2026 02:57,Aditya,Patel,Nike,travel,24956.86,Bangalore,KA,1,aditya.patel@mail.com
03/23/2026 13:51,Rohan,Patel,Ola,shopping,69848.93,Bangalore,DL,0,rohan.patel@mail.com
09/25/2026 14:49,Kavya,Mehta,Pizza Hut,transport,50835.88,Mumbai,TN,0,kavya.mehta@mail.com
09/07/2026 11:03,Kavya,Singh,Air India,shopping,43996.79,Pune,WB,0,kavya.singh@mail.com
03/08/2026 23:18,Rohan,Patel,Ola,shopping,4178.9,Hyderabad,DL,0,rohan.patel@mail.com
04/10/2026 14:17,Meera,Gupta,Air India,shopping,47468.32,Ahmedabad,KA,0,meera.gupta@mail.com
12/02/2026 06:10,Aarav,Kapoor,Flipkart,travel,26506.3,Pune,TS,0,aarav.kapoor@mail.com
09/14/2026 00:53,Arjun,Mehta,Flipkart,travel,27626.04,Hyderabad,KA,0,arjun.mehta@mail.com
08/07/2026 07:05,Arjun,Verma,Starbucks,electronics,2718.38,Ahmedabad,KA,0,arjun.verma@mail.com
10/06/2026 20:47,Riya,Sharma,Reliance Store,food,44217.67,Delhi,WB,0,riya.sharma@mail.com
06/04/2026 20:33,Ishaan,Kapoor,Swiggy,shopping,44344.03,Delhi,DL,0,ishaan.kapoor@mail.com
11/17/2026 18:46,Neha,Mehta,Reliance Store,transport,42800.79,Pune,WB,0,neha.mehta@mail.com
08/17/2026 01:17,Neha,Verma,Air India,travel,62868.12,Bangalore,MH,1,neha.verma@mail.com
11/10/2026 19:42,Riya,Singh,Starbucks,travel,76486.97,Mumbai,GJ,0,riya.singh@mail.com
08/25/2026 10:21,Meera,Nair,Zomato,grocery,78070.85,Hyderabad,WB,0,meera.nair@mail.com
03/15/2026 17:30,Ishaan,Sharma,Nike,food,12399.98,Pune,TS,0,ishaan.sharma@mail.com
02/01/2026 11:33,Neha,Kapoor,Swiggy,food,72110.48,Pune,DL,0,neha.kapoor@mail.com
09/15/2026 13:41,Ishaan,Nair,Dominos,grocery,32280.9,Chennai,TN,0,ishaan.nair@mail.com
12/04/2026 23:16,Ishaan,Kapoor,Air India,electronics,28738.17,Mumbai,KA,0,ishaan.kapoor@mail.com
04/25/2026 08:04,Riya,Singh,Amazon,shopping,9934.14,Chennai,TN,0,riya.singh@mail.com
10/10/2026 07:06,Neha,Gupta,Pizza Hut,transport,29734.74,Hyderabad,KA,0,neha.gupta@mail.com
12/06/2026 21:14,Aditya,Gupta,Ola,travel,19205.56,Chennai,GJ,0,aditya.gupta@mail.com
03/18/2026 03:02,Aditya,Patel,Starbucks,grocery,12528.56,Ahmedabad,TS,1,aditya.patel@mail.com
03/17/2026 10:21,Meera,Verma,Apple Store,food,23609.01,Ahmedabad,WB,0,meera.verma@mail.com
10/22/2026 11:38,Aditya,Sharma,IRCTC,grocery,7634.24,Mumbai,TS,0,aditya.sharma@mail.com
09/17/2026 13:48,Meera,Mehta,Swiggy,electronics,818.15,Chennai,TS,0,meera.mehta@mail.com
04/08/2026 12:48,Ananya,Sharma,Flipkart,grocery,40736.45,Hyderabad,TS,0,ananya.sharma@mail.com
01/09/2026 09:26,Arjun,Singh,Myntra,travel,47869.09,Mumbai,KA,0,arjun.singh@mail.com
10/27/2026 14:08,Aditya,Das,Uber,electronics,33309.47,Mumbai,TN,0,aditya.das@mail.com
12/06/2026 10:02,Ananya,Patel,Zomato,grocery,9051.85,Hyderabad,WB,0,ananya.patel@mail.com
02/07/2026 04:10,Kavya,Kapoor,Nike,shopping,36041.55,Ahmedabad,DL,0,kavya.kapoor@mail.com
09/27/2026 20:13,Aditya,Mehta,Uber,shopping,38556.18,Ahmedabad,TN,0,aditya.mehta@mail.com
01/10/2026 10:47,Neha,Das,Croma,electronics,47761.59,Chennai,KA,0,neha.das@mail.com
09/03/2026 19:56,Ananya,Kapoor,Amazon,transport,14037.77,Chennai,TN,0,ananya.kapoor@mail.com
08/13/2026 19:11,Rohan,Verma,Nike,shopping,11893.4,Mumbai,MH,0,rohan.verma@mail.com
12/11/2026 11:13,Neha,Gupta,Reliance Store,shopping,68666.87,Pune,GJ,0,neha.gupta@mail.com
01/19/2026 23:58,Aarav,Verma,Ola,food,4209.66,Mumbai,KA,0,aarav.verma@mail.com
07/02/2026 05:09,Neha,Singh,Reliance Store,electronics,65809.17,Delhi,DL,0,neha.singh@mail.com
06/02/2026 09:22,Aarav,Nair,Myntra,shopping,7525.73,Delhi,TN,0,aarav.nair@mail.com
10/05/2026 01:37,Ishaan,Singh,Starbucks,transport,60026.26,Hyderabad,MH,1,ishaan.singh@mail.com
11/19/2026 10:23,Arjun,Das,Swiggy,electronics,3661.54,Delhi,TS,0,arjun.das@mail.com
01/28/2026 23:09,Rohan,Kapoor,Apple Store,grocery,25550.19,Pune,WB,0,rohan.kapoor@mail.com
08/25/2026 05:35,Meera,Reddy,Amazon,shopping,47735.01,Pune,TN,0,meera.reddy@mail.com
03/16/2026 14:09,Kavya,Kapoor,Nike,electronics,3475.58,Hyderabad,TS,0,kavya.kapoor@mail.com
11/03/2026 10:47,Ishaan,Gupta,Starbucks,travel,55901.58,Chennai,KA,0,ishaan.gupta@mail.com
10/23/2026 07:30,Riya,Kapoor,Starbucks,food,46176.63,Ahmedabad,TS,0,riya.kapoor@mail.com
05/04/2026 22:34,Rohan,Mehta,Air India,grocery,45074.67,Hyderabad,TS,0,rohan.mehta@mail.com
05/12/2026 03:55,Kavya,Sharma,Zomato,food,22783.5,Bangalore,WB,0,kavya.sharma@mail.com
09/27/2026 03:19,Meera,Das,Flipkart,travel,2509.63,Mumbai,WB,0,meera.das@mail.com
01/19/2026 17:13,Neha,Verma,Apple Store,shopping,24704.34,Chennai,DL,0,neha.verma@mail.com
01/08/2026 11:30,Arjun,Patel,Swiggy,transport,21590.21,Ahmedabad,TN,0,arjun.patel@mail.com
10/07/2026 23:56,Ananya,Sharma,Reliance Store,food,32064.62,Chennai,TS,0,ananya.sharma@mail.com
10/04/2026 12:05,Aditya,Das,Swiggy,travel,72164.99,Hyderabad,MH,0,aditya.das@mail.com
02/12/2026 03:01,Aarav,Mehta,Amazon,travel,19346.71,Bangalore,MH,0,aarav.mehta@mail.com
12/23/2026 07:55,Neha,Nair,Zomato,grocery,31309.59,Kolkata,WB,1,neha.nair@mail.com
12/14/2026 20:39,Kavya,Gupta,Air India,electronics,35917.87,Kolkata,MH,0,kavya.gupta@mail.com
02/20/2026 20:53,Meera,Verma,Starbucks,travel,29296.95,Bangalore,WB,0,meera.verma@mail.com
12/01/2026 23:27,Meera,Mehta,Dominos,electronics,34796.29,Delhi,TS,0,meera.mehta@mail.com
04/20/2026 11:19,Meera,Gupta,IRCTC,food,16739.01,Chennai,DL,0,meera.gupta@mail.com
07/23/2026 23:00,Aarav,Das,Air India,travel,53992.45,Bangalore,WB,0,aarav.das@mail.com
10/28/2026 01:25,Arjun,Mehta,Swiggy,electronics,64686.99,Ahmedabad,WB,1,arjun.mehta@mail.com
04/03/2026 21:53,Aditya,Patel,Flipkart,electronics,72852.72,Pune,TS,0,aditya.patel@mail.com
03/06/2026 01:18,Rohan,Kapoor,Ola,food,19029.46,Delhi,DL,0,rohan.kapoor@mail.com
07/01/2026 17:52,Aditya,Sharma,IRCTC,shopping,49237.36,Chennai,WB,0,aditya.sharma@mail.com
06/09/2026 08:51,Riya,Nair,Amazon,travel,31210.98,Mumbai,TN,0,riya.nair@mail.com
12/17/2026 14:24,Kavya,Verma,Apple Store,electronics,39816.01,Hyderabad,WB,0,kavya.verma@mail.com
