Unnamed: 0,trans_date,cc_num,merchant,category,amount,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,merch_zipcode,email
208,2/2/2019 20:40,4839234930295497,Amazon,grocery_pos,4233.32,Karan,Gupta,F,123 Main Street,Pune,MH,411001,18.5204,73.8567,16189513,Teacher,1/1/1998,TX50000209,1549140000,18.5026733345443,73.47111150479333,0,411001,bhavya@email.com
209,2/2/2019 20:50,4746153271146175,Zomato,food_dining,1423.87,Rahul,Kumar,M,123 Main Street,Mumbai,MH,400001,19.076,72.8777,4713886,Analyst,1/1/1998,TX50000210,1549140600,19.113689970168668,73.05223726707534,0,400001,bhavya@email.com
210,2/2/2019 21:00,4652702011249541,Amazon,food_dining,2165.69,Aryan,Singh,F,123 Main Street,Mumbai,MH,400001,19.076,72.8777,10066218,Analyst,1/1/1998,TX50000211,1549141200,18.941504533927546,73.23193970408887,0,400001,bhavya@email.com
211,2/2/2019 21:10,4020187960719725,Walmart,shopping_net,1754.81,Rahul,Gupta,F,123 Main Street,Delhi,DL,110001,28.6139,77.209,7493616,Teacher,1/1/1998,TX50000212,1549141800,28.981867491855972,76.89684305406006,0,110001,bhavya@email.com
212,2/2/2019 21:20,4624110934211011,Zomato,shopping_net,2523.45,Karan,Gupta,M,123 Main Street,Hyderabad,TS,500001,17.385,78.4867,1755271,Analyst,1/1/1998,TX50000213,1549142400,17.19995956831623,78.02208793716424,0,500001,bhavya@email.com
213,2/2/2019 21:30,4736108643798967,Uber,shopping_net,4782.65,Ananya,Verma,F,123 Main Street,Mumbai,MH,400001,19.076,72.8777,14362316,Teacher,1/1/1998,TX50000214,1549143000,18.64865871488882,73.1012317215509,0,400001,bhavya@email.com
214,2/2/2019 21:40,4108010492459965,Zomato,misc_net,1611.02,Riya,Verma,M,123 Main Street,Pune,MH,411001,18.5204,73.8567,17785616,Analyst,1/1/1998,TX50000215,1549143600,18.921548902584142,74.19942730401041,0,411001,bhavya@email.com
215,2/2/2019 21:50,4302584069077168,Flipkart,shopping_pos,1166.79,Karan,Sharma,F,123 Main Street,Mumbai,MH,400001,19.076,72.8777,1458573,Teacher,1/1/1998,TX50000216,1549144200,18.81166288197941,72.94177973593658,0,400001,bhavya@email.com
216,2/2/2019 22:00,4150228167980645,Zomato,grocery_pos,2517.42,Riya,Kumar,F,123 Main Street,Bangalore,KA,560001,12.9716,77.5946,17250966,Software Engineer,1/1/1998,TX50000217,1549144800,12.680311461105488,77.67518920449476,0,560001,bhavya@email.com
217,2/2/2019 22:10,4061451759622688,Swiggy,shopping_pos,4567.8,Bhavya,Verma,F,123 Main Street,Bangalore,KA,560001,12.9716,77.5946,190274,Teacher,1/1/1998,TX50000218,1549145400,13.112065841989013,77.41255514963515,0,560001,bhavya@email.com
218,2/2/2019 22:20,4241686576034177,Flipkart,shopping_pos,188.07,Karan,Sharma,M,123 Main Street,Hyderabad,TS,500001,17.385,78.4867,5467618,Teacher,1/1/1998,TX50000219,1549146000,17.86731980617904,78.46174954440693,0,500001,bhavya@email.com
219,2/2/2019 22:30,4166884571413773,Uber,misc_net,4902.53,Aryan,Singh,F,123 Main Street,Mumbai,MH,400001,19.076,72.8777,7591006,Analyst,1/1/1998,TX50000220,1549146600,19.135236177110432,72.67808302582488,0,400001,bhavya@email.com
220,2/2/2019 22:40,4023114362954879,Target,grocery_pos,1414.04,Bhavya,Sharma,F,123 Main Street,Pune,MH,411001,18.5204,73.8567,3077065,Analyst,1/1/1998,TX50000221,1549147200,18.739329388785723,74.20502073475065,0,411001,bhavya@email.com
221,2/2/2019 22:50,4981164331511070,Amazon,shopping_pos,4923.06,Karan,Sharma,M,123 Main Street,Pune,MH,411001,18.5204,73.8567,16429944,Software Engineer,1/1/1998,TX50000222,1549147800,18.89074220937671,73.8336945278831,0,411001,bhavya@email.com
222,2/2/2019 23:00,4799841670256465,Flipkart,misc_net,1663.21,Karan,Sharma,F,123 Main Street,Delhi,DL,110001,28.6139,77.209,11898840,Teacher,1/1/1998,TX50000223,1549148400,28.169960258860545,77.43359893690953,0,110001,bhavya@email.com
223,2/2/2019 23:10,4268713695761549,Swiggy,shopping_net,4962,Riya,Sharma,M,123 Main Street,Bangalore,KA,560001,12.9716,77.5946,9341149,Analyst,1/1/1998,TX50000224,1549149000,12.49435656340161,77.44738484404985,0,560001,bhavya@email.com
224,2/2/2019 23:20,4058167323565326,fraud_Unknown,gas_transport,2765.68,Bhavya,Gupta,F,123 Main Street,Delhi,DL,110001,28.6139,77.209,11852724,Software Engineer,1/1/1998,TX50000225,1549149600,28.420078604073492,76.70971400844616,0,110001,bhavya@email.com
225,2/2/2019 23:30,4949346960718517,Zomato,shopping_pos,2283.52,Riya,Verma,M,123 Main Street,Mumbai,MH,400001,19.076,72.8777,1072909,Software Engineer,1/1/1998,TX50000226,1549150200,19.089400314760976,72.51189872148447,0,400001,bhavya@email.com
226,2/2/2019 23:40,4620116795221316,Uber,entertainment,2429.92,Bhavya,Gupta,M,123 Main Street,Hyderabad,TS,500001,17.385,78.4867,13163008,Student,1/1/1998,TX50000227,1549150800,17.08512849346163,78.48753617136497,0,500001,bhavya@email.com
227,2/2/2019 23:50,4814541255553999,Amazon,food_dining,653,Riya,Kumar,M,123 Main Street,Hyderabad,TS,500001,17.385,78.4867,10537837,Software Engineer,1/1/1998,TX50000228,1549151400,17.57307223613665,78.09528669888898,0,500001,bhavya@email.com
228,2/3/2019 0:00,4107988779551468,Amazon,shopping_pos,1162.34,Riya,Singh,M,123 Main Street,Bangalore,KA,560001,12.9716,77.5946,11813693,Teacher,1/1/1998,TX50000229,1549152000,13.343104070522815,77.59812929928715,0,560001,bhavya@email.com
229,2/3/2019 0:10,4643721765279026,fraud_Unknown,gas_transport,1869.28,Ananya,Verma,M,123 Main Street,Mumbai,MH,400001,19.076,72.8777,3884375,Teacher,1/1/1998,TX50000230,1549152600,19.042970947670188,73.21401805856927,0,400001,bhavya@email.com
230,2/3/2019 0:20,4039443011509482,Uber,grocery_pos,2046.78,Bhavya,Gupta,F,123 Main Street,Mumbai,MH,400001,19.076,72.8777,19537535,Teacher,1/1/1998,TX50000231,1549153200,19.35628563851147,73.25727746277124,0,400001,bhavya@email.com
231,2/3/2019 0:30,4052836444430988,Swiggy,shopping_pos,762.88,Karan,Kumar,M,123 Main Street,Mumbai,MH,400001,19.076,72.8777,5131342,Teacher,1/1/1998,TX50000232,1549153800,19.164951924096695,73.07573098928843,0,400001,bhavya@email.com
232,2/3/2019 0:40,4864642375249250,fraud_Unknown,food_dining,13271.14,Aryan,Singh,F,123 Main Street,Delhi,DL,110001,28.6139,77.209,11494133,Software Engineer,1/1/1998,TX50000233,1549154400,28.910381075893863,76.91933941558518,1,110001,bhavya@email.com
233,2/3/2019 0:50,4403864666839537,Amazon,food_dining,2788.1,Ananya,Gupta,M,123 Main Street,Mumbai,MH,400001,19.076,72.8777,10557356,Software Engineer,1/1/1998,TX50000234,1549155000,18.75800401242146,72.57136065335305,0,400001,bhavya@email.com
234,2/3/2019 1:00,4780802363019096,fraud_Unknown,food_dining,4233.59,Aryan,Singh,M,123 Main Street,Delhi,DL,110001,28.6139,77.209,17741164,Teacher,1/1/1998,TX50000235,1549155600,28.982790528380598,77.01135968749728,0,110001,bhavya@email.com
235,2/3/2019 1:10,4259743408071759,Walmart,food_dining,4842.26,Riya,Gupta,F,123 Main Street,Delhi,DL,110001,28.6139,77.209,17799416,Analyst,1/1/1998,TX50000236,1549156200,28.280792045436257,77.31995554859373,0,110001,bhavya@email.com
236,2/3/2019 1:20,4218549517164219,Target,shopping_pos,3580.77,Ananya,Gupta,F,123 Main Street,Mumbai,MH,400001,19.076,72.8777,17880387,Software Engineer,1/1/1998,TX50000237,1549156800,19.10760800394982,73.09007675004511,0,400001,bhavya@email.com
237,2/3/2019 1:30,4042818312839870,Amazon,shopping_pos,994.57,Rahul,Sharma,F,123 Main Street,Mumbai,MH,400001,19.076,72.8777,4742726,Analyst,1/1/1998,TX50000238,1549157400,19.102093046060492,72.77281383175983,0,400001,bhavya@email.com
238,2/3/2019 1:40,4882018553935643,Uber,gas_transport,1742.16,Bhavya,Kumar,F,123 Main Street,Delhi,DL,110001,28.6139,77.209,4886388,Software Engineer,1/1/1998,TX50000239,1549158000,28.998690474733472,77.2735958422055,0,110001,bhavya@email.com
239,2/3/2019 1:50,4268815395217525,Flipkart,food_dining,2114.65,Karan,Sharma,M,123 Main Street,Delhi,DL,110001,28.6139,77.209,734485,Teacher,1/1/1998,TX50000240,1549158600,28.981980200154666,77.17838314972103,0,110001,bhavya@email.com
240,2/3/2019 2:00,4956696689033655,Target,food_dining,1459.9,Karan,Kumar,F,123 Main Street,Mumbai,MH,400001,19.076,72.8777,8760161,Teacher,1/1/1998,TX50000241,1549159200,19.049762600374475,72.95021276705502,0,400001,bhavya@email.com
241,2/3/2019 2:10,4623029144144258,Swiggy,shopping_net,1967.07,Riya,Sharma,F,123 Main Street,Hyderabad,TS,500001,17.385,78.4867,6534948,Analyst,1/1/1998,TX50000242,1549159800,17.19072244682977,78.80288010376988,0,500001,bhavya@email.com
242,2/3/2019 2:20,4305913508101812,Flipkart,shopping_pos,1798.19,Bhavya,Kumar,F,123 Main Street,Mumbai,MH,400001,19.076,72.8777,16119039,Student,1/1/1998,TX50000243,1549160400,19.282853805627667,72.94851187827292,0,400001,bhavya@email.com
243,2/3/2019 2:30,4233139684244445,Target,gas_transport,676.47,Bhavya,Gupta,F,123 Main Street,Mumbai,MH,400001,19.076,72.8777,3503647,Software Engineer,1/1/1998,TX50000244,1549161000,19.42874042162653,73.14021400022847,0,400001,bhavya@email.com
244,2/3/2019 2:40,4161389440866858,Amazon,gas_transport,964.07,Aryan,Verma,F,123 Main Street,Pune,MH,411001,18.5204,73.8567,18852380,Student,1/1/1998,TX50000245,1549161600,18.5404225265531,73.55285900423904,0,411001,bhavya@email.com
245,2/3/2019 2:50,4595020954540116,Swiggy,entertainment,3002.89,Riya,Verma,F,123 Main Street,Mumbai,MH,400001,19.076,72.8777,19001979,Student,1/1/1998,TX50000246,1549162200,18.676105986338328,73.33968207433244,0,400001,bhavya@email.com
246,2/3/2019 3:00,4221128593790719,Zomato,grocery_pos,4988.07,Bhavya,Gupta,F,123 Main Street,Pune,MH,411001,18.5204,73.8567,10729402,Student,1/1/1998,TX50000247,1549162800,18.19151835297217,74.35282072302155,0,411001,bhavya@email.com
247,2/3/2019 3:10,4459495005458639,Flipkart,food_dining,2085.29,Riya,Sharma,F,123 Main Street,Mumbai,MH,400001,19.076,72.8777,17612427,Software Engineer,1/1/1998,TX50000248,1549163400,19.403483730742398,72.52428632627665,0,400001,bhavya@email.com
248,2/3/2019 3:20,4590446854145433,Target,food_dining,4598.85,Aryan,Gupta,M,123 Main Street,Pune,MH,411001,18.5204,73.8567,8542037,Teacher,1/1/1998,TX50000249,1549164000,18.94221334880069,73.49489787479438,0,411001,bhavya@email.com
249,2/3/2019 3:30,4848279663417898,Flipkart,entertainment,4564.52,Karan,Gupta,M,123 Main Street,Hyderabad,TS,500001,17.385,78.4867,14448266,Student,1/1/1998,TX50000250,1549164600,17.4248376311704,78.49914901208118,0,500001,bhavya@email.com
250,2/3/2019 3:40,4134757449453710,fraud_Unknown,shopping_pos,9304.21,Bhavya,Gupta,M,123 Main Street,Hyderabad,TS,500001,17.385,78.4867,15895724,Analyst,1/1/1998,TX50000251,1549165200,17.630721645689043,78.78809623678765,1,500001,bhavya@email.com
251,2/3/2019 3:50,4046228574794047,Swiggy,food_dining,4949.11,Rahul,Sharma,M,123 Main Street,Delhi,DL,110001,28.6139,77.209,5853125,Teacher,1/1/1998,TX50000252,1549165800,28.87830094195711,77.10809333580877,0,110001,bhavya@email.com
252,2/3/2019 4:00,4986797274651519,Flipkart,shopping_net,263.3,Ananya,Kumar,F,123 Main Street,Pune,MH,411001,18.5204,73.8567,18425011,Software Engineer,1/1/1998,TX50000253,1549166400,18.898587731949384,73.7637213721579,0,411001,bhavya@email.com
253,2/3/2019 4:10,4112865659499246,Swiggy,shopping_pos,1148.31,Aryan,Kumar,F,123 Main Street,Hyderabad,TS,500001,17.385,78.4867,16813341,Analyst,1/1/1998,TX50000254,1549167000,17.652731248188733,78.68438494180748,0,500001,bhavya@email.com
254,2/3/2019 4:20,4526934048125317,Target,gas_transport,4000.89,Bhavya,Gupta,M,123 Main Street,Mumbai,MH,400001,19.076,72.8777,6248230,Teacher,1/1/1998,TX50000255,1549167600,19.39907172879023,73.00559918957045,0,400001,bhavya@email.com
255,2/3/2019 4:30,4253391730248155,Zomato,misc_net,1191.67,Ananya,Singh,F,123 Main Street,Pune,MH,411001,18.5204,73.8567,16807450,Student,1/1/1998,TX50000256,1549168200,18.326972695194375,73.8419829991281,0,411001,bhavya@email.com
256,2/3/2019 4:40,4197746222902525,Walmart,grocery_pos,393.38,Aryan,Kumar,M,123 Main Street,Delhi,DL,110001,28.6139,77.209,5259953,Software Engineer,1/1/1998,TX50000257,1549168800,28.88437899650354,77.28340524930367,0,110001,bhavya@email.com
257,2/3/2019 4:50,4704013250169067,Flipkart,shopping_pos,3484.31,Rahul,Singh,M,123 Main Street,Hyderabad,TS,500001,17.385,78.4867,14945734,Software Engineer,1/1/1998,TX50000258,1549169400,17.72047003003289,78.09763382179024,0,500001,bhavya@email.com
258,2/3/2019 5:00,4452770666435637,Swiggy,food_dining,2718.88,Rahul,Singh,M,123 Main Street,Pune,MH,411001,18.5204,73.8567,18803951,Student,1/1/1998,TX50000259,1549170000,18.554715269977084,74.02826479515136,0,411001,bhavya@email.com
259,2/3/2019 5:10,4736616466686511,Amazon,grocery_pos,1373.45,Riya,Singh,M,123 Main Street,Hyderabad,TS,500001,17.385,78.4867,6551828,Student,1/1/1998,TX50000260,1549170600,17.068187993376696,78.69544569109722,0,500001,bhavya@email.com
260,2/3/2019 5:20,4330791166277939,Swiggy,misc_net,1602.12,Riya,Gupta,F,123 Main Street,Pune,MH,411001,18.5204,73.8567,6575851,Analyst,1/1/1998,TX50000261,1549171200,18.7039544279514,74.12037559817333,0,411001,bhavya@email.com
261,2/3/2019 5:30,4061476480093150,Walmart,food_dining,781.69,Karan,Kumar,F,123 Main Street,Mumbai,MH,400001,19.076,72.8777,16113609,Software Engineer,1/1/1998,TX50000262,1549171800,19.079326208205835,73.11785495293883,0,400001,bhavya@email.com
262,2/3/2019 5:40,4499003287273413,fraud_Unknown,shopping_pos,386,Bhavya,Kumar,M,123 Main Street,Pune,MH,411001,18.5204,73.8567,12130439,Analyst,1/1/1998,TX50000263,1549172400,18.67466729622804,74.20643889120339,0,411001,bhavya@email.com
263,2/3/2019 5:50,4079736245184696,Flipkart,grocery_pos,2809.75,Ananya,Sharma,M,123 Main Street,Delhi,DL,110001,28.6139,77.209,7686187,Analyst,1/1/1998,TX50000264,1549173000,28.72354039058726,76.76964925725918,0,110001,bhavya@email.com
264,2/3/2019 6:00,4323197260494290,Walmart,shopping_net,4869.34,Bhavya,Gupta,F,123 Main Street,Pune,MH,411001,18.5204,73.8567,18963227,Teacher,1/1/1998,TX50000265,1549173600,18.362603409727633,73.8113700891298,0,411001,bhavya@email.com
265,2/3/2019 6:10,4946822274456008,Amazon,misc_net,2849.16,Ananya,Sharma,F,123 Main Street,Hyderabad,TS,500001,17.385,78.4867,7274016,Student,1/1/1998,TX50000266,1549174200,17.206103099822435,78.33638183688242,0,500001,bhavya@email.com
266,2/3/2019 6:20,4886247528136961,Walmart,misc_net,4154.45,Karan,Gupta,F,123 Main Street,Pune,MH,411001,18.5204,73.8567,200171,Software Engineer,1/1/1998,TX50000267,1549174800,18.317979885580677,73.71819497607743,0,411001,bhavya@email.com
267,2/3/2019 6:30,4422714988906550,Swiggy,grocery_pos,1671.27,Ananya,Verma,M,123 Main Street,Hyderabad,TS,500001,17.385,78.4867,3887939,Software Engineer,1/1/1998,TX50000268,1549175400,17.725505604631454,78.80028007022764,0,500001,bhavya@email.com
268,2/3/2019 6:40,4271620788444909,Amazon,shopping_pos,3905.45,Rahul,Gupta,M,123 Main Street,Bangalore,KA,560001,12.9716,77.5946,9887869,Teacher,1/1/1998,TX50000269,1549176000,13.097079119537645,77.78247775454092,0,560001,bhavya@email.com
269,2/3/2019 6:50,4206199279898204,Uber,shopping_net,4832.48,Karan,Sharma,F,123 Main Street,Bangalore,KA,560001,12.9716,77.5946,2989734,Student,1/1/1998,TX50000270,1549176600,12.653307837611388,77.56269850372718,0,560001,bhavya@email.com
270,2/3/2019 7:00,4712123103701993,Walmart,shopping_pos,2353.7,Rahul,Sharma,M,123 Main Street,Pune,MH,411001,18.5204,73.8567,4358748,Student,1/1/1998,TX50000271,1549177200,18.37726753810361,74.14712896082743,0,411001,bhavya@email.com
271,2/3/2019 7:10,4554652493137445,fraud_Unknown,entertainment,5131.4,Aryan,Singh,M,123 Main Street,Mumbai,MH,400001,19.076,72.8777,6708982,Software Engineer,1/1/1998,TX50000272,1549177800,19.105733475190103,73.2284580809579,1,400001,bhavya@email.com
272,2/3/2019 7:20,4276507106485431,Uber,food_dining,1734.07,Riya,Kumar,M,123 Main Street,Bangalore,KA,560001,12.9716,77.5946,14200364,Teacher,1/1/1998,TX50000273,1549178400,12.953442649413901,77.46178931942428,0,560001,bhavya@email.com
273,2/3/2019 7:30,4958322357987845,Amazon,misc_net,3801.85,Bhavya,Singh,F,123 Main Street,Hyderabad,TS,500001,17.385,78.4867,2452470,Student,1/1/1998,TX50000274,1549179000,17.860825531910976,78.4198616945361,0,500001,bhavya@email.com
274,2/3/2019 7:40,4582437711966149,Walmart,gas_transport,62.94,Ananya,Gupta,M,123 Main Street,Mumbai,MH,400001,19.076,72.8777,17169829,Teacher,1/1/1998,TX50000275,1549179600,19.266050285202176,73.28367076066657,0,400001,bhavya@email.com
275,2/3/2019 7:50,4284236606641811,Flipkart,grocery_pos,2057.42,Bhavya,Kumar,M,123 Main Street,Hyderabad,TS,500001,17.385,78.4867,4850579,Student,1/1/1998,TX50000276,1549180200,17.860861001425487,78.95945840498715,0,500001,bhavya@email.com
276,2/3/2019 8:00,4890819704297399,fraud_Unknown,entertainment,8739.92,Rahul,Gupta,M,123 Main Street,Delhi,DL,110001,28.6139,77.209,19446205,Teacher,1/1/1998,TX50000277,1549180800,28.533441615733786,77.5170688885275,1,110001,bhavya@email.com
277,2/3/2019 8:10,4579759091541905,Uber,entertainment,387.32,Riya,Verma,F,123 Main Street,Hyderabad,TS,500001,17.385,78.4867,16940635,Teacher,1/1/1998,TX50000278,1549181400,17.579351157093377,78.14903286735981,0,500001,bhavya@email.com
278,2/3/2019 8:20,4669009684352484,Amazon,gas_transport,4419.92,Aryan,Gupta,F,123 Main Street,Delhi,DL,110001,28.6139,77.209,3634688,Software Engineer,1/1/1998,TX50000279,1549182000,28.476941561845667,76.76873602801324,0,110001,bhavya@email.com
279,2/3/2019 8:30,4512421271522499,Flipkart,shopping_net,2400.26,Ananya,Sharma,F,123 Main Street,Delhi,DL,110001,28.6139,77.209,7736059,Software Engineer,1/1/1998,TX50000280,1549182600,28.389807938969092,77.52415655824215,0,110001,bhavya@email.com
280,2/3/2019 8:40,4746869750358155,Walmart,grocery_pos,4168.76,Karan,Sharma,M,123 Main Street,Delhi,DL,110001,28.6139,77.209,1503341,Software Engineer,1/1/1998,TX50000281,1549183200,29.06665577691251,77.1749196259156,0,110001,bhavya@email.com
281,2/3/2019 8:50,4941394727549246,Uber,misc_net,2703.53,Karan,Gupta,M,123 Main Street,Hyderabad,TS,500001,17.385,78.4867,14771069,Analyst,1/1/1998,TX50000282,1549183800,17.028454718930607,78.25217190011116,0,500001,bhavya@email.com
282,2/3/2019 9:00,4348112962464045,Walmart,shopping_net,3310.82,Bhavya,Sharma,M,123 Main Street,Mumbai,MH,400001,19.076,72.8777,4165074,Software Engineer,1/1/1998,TX50000283,1549184400,18.844727956462183,72.4925605375564,0,400001,bhavya@email.com
283,2/3/2019 9:10,4075843429306178,fraud_Unknown,shopping_pos,203.27,Ananya,Verma,M,123 Main Street,Delhi,DL,110001,28.6139,77.209,13218734,Teacher,1/1/1998,TX50000284,1549185000,28.177144094779663,77.5894657691125,0,110001,bhavya@email.com
284,2/3/2019 9:20,4721211738125899,Walmart,misc_net,2848.63,Rahul,Verma,F,123 Main Street,Hyderabad,TS,500001,17.385,78.4867,3597658,Teacher,1/1/1998,TX50000285,1549185600,17.43353986272115,78.66774387771487,0,500001,bhavya@email.com
285,2/3/2019 9:30,4888190387962011,Zomato,gas_transport,1677.83,Aryan,Kumar,F,123 Main Street,Delhi,DL,110001,28.6139,77.209,19377254,Analyst,1/1/1998,TX50000286,1549186200,29.04629553832601,76.71656590687107,0,110001,bhavya@email.com
286,2/3/2019 9:40,4336377702994159,Zomato,entertainment,4476.56,Rahul,Singh,M,123 Main Street,Delhi,DL,110001,28.6139,77.209,6927696,Software Engineer,1/1/1998,TX50000287,1549186800,29.081741278952524,77.09902148674024,0,110001,bhavya@email.com
287,2/3/2019 9:50,4099968979047948,Walmart,misc_net,3746.21,Rahul,Gupta,M,123 Main Street,Pune,MH,411001,18.5204,73.8567,15264750,Student,1/1/1998,TX50000288,1549187400,18.08890176536921,74.09861895513889,0,411001,bhavya@email.com
288,2/3/2019 10:00,4767867591069411,Uber,food_dining,744.82,Riya,Kumar,F,123 Main Street,Hyderabad,TS,500001,17.385,78.4867,17162330,Software Engineer,1/1/1998,TX50000289,1549188000,17.43395303347768,78.90552370163044,0,500001,bhavya@email.com
289,2/3/2019 10:10,4565102913941221,Zomato,gas_transport,1232.24,Ananya,Verma,F,123 Main Street,Bangalore,KA,560001,12.9716,77.5946,12780227,Student,1/1/1998,TX50000290,1549188600,13.248209483883183,77.74866514488782,0,560001,bhavya@email.com
290,2/3/2019 10:20,4676221357475041,Swiggy,entertainment,2383.82,Bhavya,Gupta,F,123 Main Street,Delhi,DL,110001,28.6139,77.209,18439046,Teacher,1/1/1998,TX50000291,1549189200,29.00652697693053,77.04957741385553,0,110001,bhavya@email.com
291,2/3/2019 10:30,4711352252155599,Uber,shopping_pos,4933.54,Aryan,Kumar,M,123 Main Street,Hyderabad,TS,500001,17.385,78.4867,18551912,Student,1/1/1998,TX50000292,1549189800,17.263626038679558,78.41876401440115,0,500001,bhavya@email.com
292,2/3/2019 10:40,4099898531276706,Swiggy,shopping_pos,1709.54,Ananya,Sharma,M,123 Main Street,Mumbai,MH,400001,19.076,72.8777,19780737,Analyst,1/1/1998,TX50000293,1549190400,18.65394978851639,72.68707031914305,0,400001,bhavya@email.com
293,2/3/2019 10:50,4990676704393087,Amazon,misc_net,1429.79,Karan,Gupta,F,123 Main Street,Bangalore,KA,560001,12.9716,77.5946,10792420,Analyst,1/1/1998,TX50000294,1549191000,13.059006749335449,77.1652026059517,0,560001,bhavya@email.com
294,2/3/2019 11:00,4037116087814257,Flipkart,shopping_net,2355.23,Rahul,Kumar,F,123 Main Street,Pune,MH,411001,18.5204,73.8567,17258292,Analyst,1/1/1998,TX50000295,1549191600,18.79121354209328,73.98508532411743,0,411001,bhavya@email.com
295,2/3/2019 11:10,4736439015620266,Flipkart,misc_net,2415.24,Ananya,Sharma,F,123 Main Street,Mumbai,MH,400001,19.076,72.8777,14061045,Analyst,1/1/1998,TX50000296,1549192200,19.278132267982723,73.27317427779448,0,400001,bhavya@email.com
296,2/3/2019 11:20,4010608897154501,Swiggy,grocery_pos,1821.4,Rahul,Sharma,M,123 Main Street,Pune,MH,411001,18.5204,73.8567,10330287,Analyst,1/1/1998,TX50000297,1549192800,18.689068360293163,74.169368598448,0,411001,bhavya@email.com
297,2/3/2019 11:30,4226793253805127,fraud_Unknown,entertainment,13043.01,Ananya,Sharma,M,123 Main Street,Delhi,DL,110001,28.6139,77.209,2871918,Teacher,1/1/1998,TX50000298,1549193400,28.279418449538007,77.55749394222273,1,110001,bhavya@email.com
298,2/3/2019 11:40,4407986382568802,Walmart,shopping_pos,4393.21,Bhavya,Verma,M,123 Main Street,Delhi,DL,110001,28.6139,77.209,13225929,Software Engineer,1/1/1998,TX50000299,1549194000,28.62583740936673,76.99765140454082,0,110001,bhavya@email.com
299,2/3/2019 11:50,4958827694046976,Uber,entertainment,4644.99,Ananya,Singh,M,123 Main Street,Bangalore,KA,560001,12.9716,77.5946,17690157,Software Engineer,1/1/1998,TX50000300,1549194600,12.964584121634372,77.38647396554138,0,560001,bhavya@email.com
300,2/3/2019 12:00,4992356847480034,Amazon,gas_transport,4163.72,Aryan,Gupta,F,123 Main Street,Bangalore,KA,560001,12.9716,77.5946,7169730,Student,1/1/1998,TX50000301,1549195200,13.251588715184097,78.02064898639405,0,560001,bhavya@email.com
301,2/3/2019 12:10,4530741051830263,fraud_Unknown,food_dining,2985.45,Riya,Sharma,M,123 Main Street,Hyderabad,TS,500001,17.385,78.4867,1007446,Student,1/1/1998,TX50000302,1549195800,17.297694097633347,78.76098278698674,0,500001,bhavya@email.com
302,2/3/2019 12:20,4156571779325325,Target,grocery_pos,2350.4,Riya,Singh,F,123 Main Street,Bangalore,KA,560001,12.9716,77.5946,1012992,Software Engineer,1/1/1998,TX50000303,1549196400,12.743137026655551,77.80322797881293,0,560001,bhavya@email.com
303,2/3/2019 12:30,4524255862708787,Flipkart,shopping_net,1832.34,Bhavya,Sharma,M,123 Main Street,Mumbai,MH,400001,19.076,72.8777,14729428,Software Engineer,1/1/1998,TX50000304,1549197000,18.638317192978082,72.60027264361352,0,400001,bhavya@email.com
304,2/3/2019 12:40,4061851956795567,Target,shopping_net,923.62,Ananya,Sharma,F,123 Main Street,Pune,MH,411001,18.5204,73.8567,8934680,Software Engineer,1/1/1998,TX50000305,1549197600,18.501079872404528,74.19102550785516,0,411001,bhavya@email.com
305,2/3/2019 12:50,4021811346720419,fraud_Unknown,grocery_pos,3802.44,Riya,Gupta,F,123 Main Street,Delhi,DL,110001,28.6139,77.209,5444745,Student,1/1/1998,TX50000306,1549198200,28.188053223334983,77.65171901666059,0,110001,bhavya@email.com
306,2/3/2019 13:00,4915956564635317,Zomato,misc_net,375.04,Rahul,Gupta,F,123 Main Street,Bangalore,KA,560001,12.9716,77.5946,15574431,Student,1/1/1998,TX50000307,1549198800,12.498921893982171,77.20023736593116,0,560001,bhavya@email.com
307,2/3/2019 13:10,4254279162650785,Walmart,misc_net,524.86,Riya,Sharma,M,123 Main Street,Mumbai,MH,400001,19.076,72.8777,17079548,Analyst,1/1/1998,TX50000308,1549199400,19.151620753475694,72.38655203037537,0,400001,bhavya@email.com
308,2/3/2019 13:20,4381175011619615,Zomato,food_dining,972.43,Bhavya,Kumar,M,123 Main Street,Hyderabad,TS,500001,17.385,78.4867,16601470,Teacher,1/1/1998,TX50000309,1549200000,17.17566539462854,78.93209263989887,0,500001,bhavya@email.com
309,2/3/2019 13:30,4877630576197912,Walmart,entertainment,1582,Rahul,Verma,M,123 Main Street,Delhi,DL,110001,28.6139,77.209,19270642,Student,1/1/1998,TX50000310,1549200600,28.53659318622331,76.75900217681955,0,110001,bhavya@email.com
310,2/3/2019 13:40,4516066480980633,Uber,entertainment,3812.83,Aryan,Singh,F,123 Main Street,Pune,MH,411001,18.5204,73.8567,10077875,Student,1/1/1998,TX50000311,1549201200,18.751229412214435,73.78451455329271,0,411001,bhavya@email.com
311,2/3/2019 13:50,4334087025267629,Uber,food_dining,782.4,Rahul,Sharma,M,123 Main Street,Pune,MH,411001,18.5204,73.8567,12786054,Teacher,1/1/1998,TX50000312,1549201800,19.004668503224565,73.82962346287087,0,411001,bhavya@email.com
